1021,3016,12113005,第3016题	试题编号：12113005,下述对机场灯光的使用方法，描述正确的是（）。,A.灯光只在夜间使用，昼间不使用,B.昼间，机场水平能见度小于2km时，要开灯,C.昼间，机场水平能见度小于4km时，要开灯,D.按管制员意图,,
1022,3017,12113006,第3017题 试题编号：12113006,如果机场助航灯光不是连续提供使用的，机场灯光管理单位应当在航空器（）或者（），或者按照塔台管制单位的通知关闭机场灯光。,A.起飞后10分钟，着陆后10分钟,B.起飞后15分钟，着陆后10分钟,C.起飞后10分钟，着陆后15分钟,D.起飞后15分钟，着陆后15分钟,,
1023,3018,12113007,第3018题	试题编号：12113007,机场灯光系统主要包括（）灯光、（）灯光和（）灯光系统。,A.进近，跑道，滑行道,B,着陆，跑道，联络道,C.进近，滑行道，站坪,D.着陆，塔台，滑行道,,
1024,3019,12113008,第3019题	试题编号：12113008,机场灯光系统应当在航空器（）时，立即开放。,A.预计进入本管制区前20分钟,B.预计到达机场上空前30分钟,C.发生紧急情况,D.预计起飞，着陆前1小时,,
1025,3020,12113009,第3020题	试题编号：12113009,机场灯光系统应当在航空器起飞后15分钟，着陆后（）分钟，或按照管制部门的通 知关闭。,A.	10,B.	15,C. 20,D. 25,,
1026,3021,12113010,第3021题	试题编号：12113010,机场在（）下有航空器运行时，应当开放障碍物标志灯。,A.昼间或目视飞行条件,B.夜间或仪表飞行条件,C.在有人员或车辆活动情况,D.在RVR不工作情况,,
1027,3022,12113011,第3022题	试题编号：12113011,夜间或昼间能见度小于（）km时，在机场活动区内活动的一切航空器必须显示引起 对该航空器注意的防撞灯，该航空器相对航径的航行灯，航空器结构外端的灯光及航 空器发动机已经开车的灯光。,A.	1,B.	2,C.	3,D.	4,,
1028,3023,12113012,第3023题	试题编号：12113012,塔台管制员遇有（）情况时，应当向航空器，车辆和行人发出警告信号。,A.航空器相互接近有相撞危险；航空器与障碍物有相撞危险,B.航空器机体情况异常：航空器未经批准将进入危险区，限制区，禁区,C,跑道积水，结冰或松软,D. A, B 和 C,,
1029,3024,12113013,第3024题	试题编号：12113013,航空器夜间着陆通常在（）m,直升机在70-40m的高度上打开着陆灯。,A.	100-50,B.	150-30,C.	100-70,D.	100-60,,
1030,3025,22113014,第3025题	试题编号：22113014,机场灯光系统应在航空器预计起飞或着陆前30分钟开放。,T,F,,,,
1031,3026,22113015,第3026题	试题编号：22113015,机场灯光系统主要包括进近灯光、跑道灯光和滑行道灯光系统。,T,F,,,,
1032,3027,22113016,第3027题	试题编号：22113016,机场灯光系统应当在航空器发生紧急情况时，立即开放。,T,F,,,,
1033,3028,22113017,第3028题 试题编号：22113017,航空器起飞后15分钟关闭机场灯光。,T,F,,,,
1034,3029,22113018,第3029题 试题编号：22113018,航空器起飞着陆后5分钟关闭机场灯光。,T,F,,,,
1035,3030,22113019,第3030题 试题编号：22113019,机场灯光系统应当在航空器起飞后15分钟，着陆后20分钟，或按照管制部门的通知 关闭。,T,F,,,,
1036,3031,12114001,第3031题 试题编号：12114001,当跑道侧风在航空器侧风标准附近时，是否起飞或着陆，由（）根据机型自行决定。,A.管制员,B.签派员,C.情报员,D.航空器驾驶员,,
1037,3032,12114002,第3032题 试题编号：12114002,机场跑道，滑行道只供航空器起飞，降落和滑行使用，如有特殊情况需作他用或有车 辆行人通过，应当经过（）批准。,A.管理局职能部门,B.机场管理部门,C.机场公安部门,D.塔台管制室,,
1038,3033,12114003,第3033题 试题编号：12114003,航空器通常应当逆风起飞和着陆，但是当跑道长度、坡度和净空条件允许，航空器也 可以在风速不大于（）m/s时顺风起飞和着陆。,A.	2,B.	3,C.	4,D.	5,,
1039,3034,12114004,第3034题 试题编号：12114004,如果航空器驾驶员根据飞行手册或航空公司运行手册请求在大于（）m/s的情况下顺 风起飞和着陆，在空中交通情况允许的情况下，塔台管制室管制员应当予以同意。,A.	2,B.	3,C.	4,D.	5,,
1040,3035,12114005,第3035题 试题编号：12114005,塔台管制员在选择使用跑道时，应当考虑（）因素。,A.地面风向风速；跑道长度、坡度,B.机场进离场程序,C.起落航线；进近和着陆导航设备,D. A、B 和 C,,
1041,3036,12114006,第3036题 试题编号：12114006,航空器起飞应当使用全跑道，但是根据（）等条件另有明文规定的，可以不受此限。,A.机场、机型、航空器重量,B.场压、风向、温度,C.机场、风速、气压,D.机场、机型、气象,,
1042,3037,12114007,第3037题 试题编号：12114007,机场跑道、滑行道只提供航空器起飞、降落和滑行使用。如有特殊情况需作他用或有 车辆行人通过，应当经过（）批准。,A.管理局职能部门,B.机场管理部门,C.机场公安部门,D.塔台管制室,,
1043,3038,12114008,第3038题 试题编号：12114008,在起飞线指挥飞行时，起飞线塔台、停车场、人员休息点，应当根据机场面积、跑道 和滑行道的位置等情况确定，距跑道边沿的距离通常不得少于（）m。,A. 50,B. 100,C. 150,D. 200,,
1044,3039,12114009,第3039题	试题编号：12114009,航空器起飞应当使用全跑道，但是根据（）等条件另有明文规定的，可以不受此限。,A.机场、机型、航空器重量,B.场压、风向、温度,C.机场、风速、气压,D.机场、机型、气象,,
1045,3040,12114010,第3040题	试题编号：12114010,在起飞线指挥飞行时，起飞线塔台，停车场，人员休息地点，应当根据机场面积，跑 道和滑行道的位置等情况，距跑道边沿的距离通常不得少于（）m。,A. 50,B. 100,C. 150,D. 200,,
1046,3041,22114011,第3041题	试题编号：22114011,机场跑道，滑行道只供航空器起飞，降落和滑行使用，如有特殊情况需作他用或有车 辆行人通过，应当经过塔台管制室批准。,T,F,,,,
1047,3042,22114012,第3042题	试题编号：22114012,当跑道侧风在航空器侧风标准附近时，是否起飞或着陆，由航空器驾驶员根据机型性 能自行决定，管制员负责提供当时实际风向、风速。,T,F,,,,
1048,3043,22114013,第3043题	试题编号：22114013,机场跑道、滑行道因道面及灯光、通信、导航设备以及其他原因不能保证航空器安全 起降和滑行时，应当关闭。,T,F,,,,
1049,3044,22114014,第3044题	试题编号：22114014,如机场、机型和气象条件另有明确规定或航空器驾驶员申请，塔台管制室管制员可以 允许航空器不使用全跑道起飞。,T,F,,,,
1050,3045,22114015,第3045题	试题编号：22114015,管制单位应可通过ATIS （D-ATIS）的方式，向航空器驾驶员通报跑道表面状况信息。,T,F,,,,
1051,3046,12114016,第3046题	试题编号：12114016,管制单位通过话音通信方式向航空器驾驶员通报湿和污染跑道表面状况信息时，应当 提供的内容不包括（）。,A.跑道号,B.跑道表面状况代码,C.跑道湿和污染状况预计持续时常,D.发布时间,,
1052,3047,12115001,第3047题	试题编号：12115001,航空器驾驶员得到起飞许可后，应当立即起飞，如果在（）分钟内不能起飞时，航空 器驾驶员必须再次请求起飞许可。,A.	1,B.	2,C.	3,D.	4,,
1053,3048,12115002,第3048题	试题编号：12115002,塔台管制员应当在航空器预计起飞或者着陆前（）分钟了解天气情况，检查通信导航 设备，校对时钟，检查风向风速仪，校正高度表。,A.	20,B.	30,C.	45,D.	60,,
1054,3049,12115003,第3049题	试题编号：12115003,塔台管制员应当在航空器预计起飞前和预计进入机场管制空域前（）分钟，开放本场 通信导航设备并及时清理跑道。,A.	20,B.	30,C.	45,D.	60,,
1055,3050,12115004,第3050题	试题编号：12115004,航空器开车前，航空器驾驶员应当向塔台管制室申请放行许可并报告拟选择的飞行高 度，塔台管制室在（），应当明确批准的飞行高度层。,A.请求开车前,B.发布放行许可时,C,推出滑行时,D.进入跑道起飞前,,
1056,3051,12115005,第3051题	试题编号：12115005,收到转给航空器的管制许可后，从收到时间算起，如已超过（）分钟仍不能转给该航 空器时，必须立即将此情况通知原管制单位。,A.	2,B.	3,C.	4,D.	5,,
1057,3052,12115006,第3052题	试题编号：12115006,地面管制席管制员应当在航空器预计起飞或者着陆前（）分钟，了解天气情况，校对 时钟，检查风向风速仪，校正高度表。,A.	20,B.	30,C.	45,D.	60,,
1058,3053,12115007,第3053题	试题编号：12115007,塔台管制室对离场航空器发出的放行许可内容包括（）。,A.航空器呼号；管制许可的界限（定位点或目的地）,B.批准的离场程序；飞行航路（航线）：高度,C.应答机编码,D. A, B 和 C,,
1059,3054,12115008,第3054题	试题编号：12115008,塔台管制员发出起飞许可通常包括（）。,A.滑行（空中滑行）路线,B.起飞顺序，方向及进入跑道的等待点,C.进近和区域管制室对离场航空器的有关要求,D. A, B 和 C 第3055题 试题编号：12115009,,
1060,3056,12115010,第3056题 试题编号：12115010,夜间，航空器从起飞滑跑至上升到（）m过程中，一般不与航空器驾驶员通话。,A.	100,B.	150,C.	200,D.	250,,
1061,3057,12115011,第3057题	试题编号：12115011,有航空器复飞，昼间高度在（）m以下， 可。,A.	50,B.	100,C.	150,D.	200	或者还没有开始第一转弯，	禁止发布起飞许,,
1062,3058,12115012,第3058题	试题编号：12115012,有航空器复飞，夜间高度在（）m以下， 可。,A.	50,B.	100,C.	150,D.	200	或者还没有开始第一转弯，	禁止发出起飞许,,
1063,3059,12115013,第3059题	试题编号：12115013,先起飞的航空器高度昼间在（）皿以下， 可。,A.	50,B.	100	或者还没有开始第一转弯，	禁止发出起飞许,C. 150,D. 200,,
1064,3060,12115014,第3060题	试题编号：12115014,先起飞的航空器高度夜间在（）m以下，或者还没有开始第一转弯，禁止发出起飞许 可。,A.	50,B.	100,C.	150,D.	200,,
1065,3061,12115015,第3061题	试题编号：12115015,航空器滑行速度不得超过（）km/h,牵引速度不得超过（）km/ho,A.	40、10,B.	40、20,C.	50、10,D.	50、20,,
1066,3062,12115016,第3062题	试题编号：12115016,昼间航空器从起飞滑跑至上升到（）m的过程中，一般不与机长通话。,A.	100,B.	120,C.	200,D.	300,,
1067,3063,12115017,第3063题	试题编号：12115017,空管中所说的航空器起飞时刻是指航空器（）。,A.速度可以超过60km/h,B.不得用大速度转弯,C.可目视自选滑行道,D.可以不限速转弯 第3064题 试题编号：12115018,,
1068,3065,12115019,第3065题	试题编号：12115019,当进港的A机高度80m还有30s钟落地时，一出港的B机因误听口令滑进跑道请求起 飞，此时管制员应该（）。,A.令B机立刻起飞，并同意A机落地,B.同意B机起飞，并令A机复飞,C.令A机立刻复飞，并令B机在跑道上等待,D.同意B机起飞，并令A机复飞后上升率大一点,,
1069,3066,12115020,第3066题	试题编号：12115020,航空器通常应当逆风起飞和着陆、但是当跑道长度、坡度和净空条件允许，航空器也 可以在风速不大于（）m/s时顺风起飞和着陆。,A.	1,B.	2,C.	3,D.	4,,
1070,3067,12115021,第3067题	试题编号：12115021,当跑道侧风在航空器侧风标准附近时，是否起飞或着陆，由（）根据机型自行决定。,A.管制员,B.签派员,C.情报员,D.航空器驾驶员,,
1071,3068,12115022,第3068题	试题编号：12115022,塔台管制室对离场航空器发出的放行许可内容包括（）。,A.航空器呼号：管制许可的界限（定位点或目的地）,B.批准的离场程序；飞行航路（航线）；高度,C.应答机编码,D. A、B 和 C,,
1072,3069,12115023,第3069题	试题编号：12115023,执行不同任务的航空器或者不同机型的航空器同时飞行时，应当根据具体情况，允许 执行（）的航空器优先起飞。,A.紧急或重要任务,B.定期航班,C.速度大的,D. A、B 和 C,,
1073,3070,12115024,第3070题 试题编号：12115024,离场航空器起飞后需要立即和塔台管制室以外的空中交通管制单位联系的，地面管制 室或塔台管制室应当在（）后通知航空器。,A.航空器请求开车,B.航空器滑行,C.发出放行许可或离场情报,D.航空器离地,,
1074,3071,12115025,第3071题	试题编号：12115025,地面管制或塔台管制室许可航空器滑行（空中滑行）应当发出（）。,A.滑行（空中滑行）路线,B.起飞顺序、方向及进入跑道的等待点,C.进近和区域管制室对离场航空器的有关要求,D. A、B 和 C,,
1075,3072,12115026,第3072题	试题编号：12115026,塔台管制室地面管制席，负责（）。,A.向航空器发布放行许可,B.对在除跑道外的机场机动区内活动的航空器、车辆、人员实施管制,C.对在机场管制地带内活动的航空器提供空中交通管制服务,D.借助雷达对本管制区的航空器提供空中交通管制,,
1076,3073,12115027,第3073题	试题编号：12115027,塔台管制室与机动区内的车辆之间应当（）。,A.不必配备通信设备,B.单独建立单向移动通信频道,C.单独建立双向移动通信频道,D.在管制频道建立双向通信,,
1077,3074,12115028,第3074题	试题编号：12115028,在仪表气象条件的情况下，有离场航空器时，塔台管制员应当向（）索取离场许可, 并适时向航空器发布。,A.空军,B.报告室管制员,C.相邻管制区,D.进近或区域管制员,,
1078,3075,12115029,第3075题	试题编号：12115029,机场管制塔台装设的，如果是指示出几个地点的风向、风速值的多通道指示器时，管 制员发出起飞许可时，原则上通知靠近（）的风向、风速值；发落地许可时，原则上 通知（）附近的风向、风速值。,A.起飞滑跑开始，接地点,B.升空区，接地点,C.升空区，滑离段,D.起飞滑跑开始，滑离段,,
1079,3076,12115030,第3076题 试题编号：12115030,管制员接到航空器报告恶劣气象情报时，应当及时通报（）和（）。,A.值班领导，气象部门,B.值班领导，本区域内运行的航空器,C.气象部门，本区域内运行的航空器,D.气象部门，飞行签派室,,
1080,3077,12115031,第3077题 试题编号：12115031,当遇到如下情况时，（），管制员禁止发出起飞许可。,A.顺风5m/s,B.跑道上积水5毫m,C.有航空器复飞并结束第一转弯,D.有机动车正在穿越跑道,,
1081,3078,12115032,第3078题	试题编号：12115032,执行不同任务的航空器或者不同机型的航空器同时飞行时，应当根据具体情况，允许 执行（）的航空器优先起飞。,A.紧急或重要任务,B.定期航班,C.速度大的,D. A, B 和 C,,
1082,3079,12115033,第3079题	试题编号：12115033,训（熟）练飞行连续起飞时，除非机长能保证在高于前方航空器航径的高度以上飞 行，否则其尾流间隔应再增加（）分钟。,A.	1,B.	2,C.	3,D.	4,,
1083,3080,12115034,第3080题 试题编号：12115034,塔台管制员在（）情况下允许出港航空器进跑道起飞。,A.先起飞的航空器高度夜间在150m,昼间100m以上；跑道上无障碍物；符合尾流间 隔标准,B.跑道上有障碍物,C.短五边有进近着陆的飞机,D.先起飞的航空器高度夜间在120m,昼间在100m以上,,
1084,3081,12115035,第3081题	试题编号：12115035,航空器滑行时翼尖距离障碍物小于（）m时，应当有专人引导或者停止滑行。,A.	5,B.	10,C.	15,D.	20,,
1085,3082,12115036,第3082题	试题编号：12115036,塔台管制室应当将进场航空器（）情报通知进近管制室。,A.看到了将要着陆的航空器，或该航空器已着陆，着陆时间,B.撤销仪表飞行程序的，其撤销时间,C,复飞或通信中断航空器的有关情报及使用跑道,D. A、B 和 C,,
1086,3083,12115037,第3083题	试题编号：12115037,地面管制席管制员应当在航空器预计起飞或者着陆前（）分钟，了解天气情况，校对 时钟，检查风向风速仪，校正高度表。,A.	20,B.	30,C.	45,D.	60,,
1087,3084,12115038,第3084题	试题编号：12115038,地面管制席管制员应当在航空器预计起飞或者着陆前（）分钟，开机守听，准备（）O,A.	20；飞行进程单,B.	30；飞行动态,C.	45；飞行检查单,D.	60；值班日记,,
1088,3085,12115039,第3085题	试题编号：12115039,塔台管制员应当在航空器预计起飞或者着陆前（）分钟了解天气情况，检查通信导航 设备，校对时钟，检查风向风速仪，校正高度表。,A. 20,B. 30,C. 45,D. 60,,
1089,3086,12115040,第3086题	试题编号：12115040,塔台管制员应当在航空器预计起飞前和预计进入机场管制空域前（）分钟，开放本场 通信导航设备并及时清理跑道。,A. 20,B. 30,C, 45,D. 60,,
1090,3087,12115041,第3087题	试题编号：12115041,夜间，航空器从起飞滑跑至上升到（）m的过程中，一般不与航空器驾驶员通话。,A. 100,B, 150,C. 200,D. 250,,
1091,3088,12115042,第3088题	试题编号：12115042,进近管制室可以授权（）根据进场航空器的情况，自行决定放行一架航空器起飞。,A.飞行报告室,B.飞行签派室,C.塔台管制室,D.区域管制室,,
1092,3089,12115043,第3089题	试题编号：12115043,起飞机场区域管制室如果对申请的高度层有异议，应当在航空器预计起飞前（）分钟 通知塔台管制室。,A. 5,B. 10,C. 15,D. 20,,
1093,3090,12115044,第3090题	试题编号：12115044,航空器开车前，航空器驾驶员应当向塔台管制室申请放行许可并报告拟选择的飞行高 度，塔台管制室在（），应当明确批准的飞行高度层。,A.请求开车前,B.发布放行许可时,C.推出滑行时,D.进入跑道起飞前,,
1094,3091,12115045,第3091题	试题编号：12115045,在起飞过程中，航空器驾驶员报告发动机失效时，管制员应当（）。,A.向航空器提供飞往备降机场所需的飞行情报,B.询问发动机失效原因,C.及时调配其他有关航空器避让，立即通知有关保障单位做好航空器着陆的援救工作,D.提供备降机场供航空器驾驶员选择,,
1095,3092,12115046,第3092题	试题编号：12115046,管制员接到尚未飞出进近管制区的离场航空器报告无线电罗盘失效时，可建议该航空 器（）。,A.返航着陆,B.继续飞往着陆机场,C.飞往备降机场,D.飞往就近机场,,
1096,3093,12115047,第3093题	试题编号：12115047,«两架或两架以上航空器在地面滑行时，航空器之间的间隔由管制员来调配。,T,F,,,,
1097,3094,12115048,第3094题	试题编号：12115048,航空器没有脱离跑道前严禁其他航空器进跑道。,T,F,,,,
1098,3095,12115049,第3095题	试题编号：12115049,进近管制室和区域管制室对离场航空器实施流量控制或其他调配的，应当尽早通知塔 台管制室安排离场航空器在地面或空中等待。,T,F,,,,
1099,3096,12115050,第3096题 试题编号：12115050,复飞航空器高度在100m （夜间150m）以下，或未开始第一转弯或按照管制员指令，跑 道上的其他航空器不得起飞。,T,F,,,,
1100,3097,12115051,第3097题	试题编号：12115051,一般情况下，飞行员在请求进跑道时，塔台管制员都应该跟进近协调一下。,T,F,,,,
1101,3098,12115052,第3098题	试题编号：12115052,进近管制室可以授权塔台管制室根据进场航空器的情况，自行决定放行一架航空器起 飞。,T,F,,,,
1102,3099,12115053,第3099题	试题编号：12115053,某机场年起落架次超过40000架次时，应当在其管制塔台增设地面管制席位。,T,F,,,,
1103,3100,12115054,第3100题	试题编号：12115054,放行许可和离场情报，全都由放行许可发布席位发布（如果设立了该席位）。,T,F,,,,
1104,3101,12115055,第3101题	试题编号：12115055,夜间，某架航空器复飞爬升后的高度为120米并开始第一转弯，跑道上的等待起飞的 航空器（）。,A.退出跑道,B.可以滑行,C.可以起飞,D.不得起飞,,
1105,3102,12116001,第3102题	试题编号：12116001,塔台管制室与机动区内的车辆之间应当（）。,A.不必配备通信设备,B.单独建立单向移动通信设备,C.单独建立双向移动通信设备,D.在管制频道建立双向通信,,
1106,3103,12116002,第3103题 试题编号：12116002,塔台管制室应当将进场航空器（）情况通知进近管制室。,A.看到了将要着陆的航空器，或该航空器已着陆，着陆时间,B.撤销仪表飞行程序的，其撤销时间,C.复飞或通信中断航空器的有关情报及使用跑道,D. A, B 和 C,,
1107,3104,12116003,第3104题 试题编号：12116003,航空器着陆或者复飞由（）最后决定，并对其决定负责。,A.管制员,B.航空器驾驶员,C.飞行签派员,D.值班领导,,
1108,3105,12116004,第3105题 试题编号：12116004,塔台管制员发出着陆许可的口令包含（）含义。,A,跑道上无障碍物,B.在航空器进近着陆航径上，没有其他航空器活动,C.符合尾流间隔规定,D. A, B 和 C,,
1109,3106,12116005,第3106题 试题编号：12116005,在我国民航机场，两架航空器同时进近着陆时，管制员通常按（）确定着陆顺序。,A.国际航班,B.后面，右侧，高度较高的航空器,C.机长要求,D.前面，左侧，高度较低的航空器,,
1110,3107,12116006,第3107题 试题编号：12116006,管制员向航空器发布着陆许可，一般应在航空器距离跑道入口处（）km之前发出。,A.4~11,B.7~11,C. 11~15,D. 3~7,,
1111,3108,12116007,第3108题 试题编号：12116007,为了确切掌握进场航空器的位置，管制单位可以要求进近中的航空器报告其（）。,A.时间和位置,B.时间和高度,C.位置和高度,D.时间和速度,,
1112,3109,12116008,第3109题	试题编号：12116008,航空器着陆或者复飞由（）最后决定，并且对其决定负责。,A.管制员,B.航空器驾驶员,C.飞行签派员,D.值班首长,,
1113,3110,12116009,第3110题	试题编号：12116009,当遇到如下情况，即（）附，进近雷达管制员可以指挥做雷达进近的航空器复飞。,A.本场能见度低于最低运行标准,B. RVR低于最低运行标准,C.侧风超过标准,D.当航空器在最后进近中，处于危险的位置,,
1114,3111,12116010,第3111题	试题编号：12116010,机场塔台管制员发布的复飞指令应当符合规定的复飞程序，并应当（），使航空器不 致飞出复飞区。,A.包括爬升时应当到达的高度,B.提供机场能见度,C,提供空中交通情况,D.提醒机组及时转弯,,
1115,3112,12116011,第3112题	试题编号：12116011,只有在航空器（）时，进近雷达管制员才能发布目视进近许可，终止雷达引导。,A.驾驶员已经看到地面,B.在云下飞行,C.驾驶员已经看到机场,D.切入五边,,
1116,3113,12116012,第3113题	试题编号：12116012,3m/s时顺风起飞和着陆。,A.跑道长度、坡度和宽度,B.跑道长度、坡度和净空条件,C.跑道长度、本场进离港程序和净空条件,D.跑道长度、强度和导航设备,,
1117,3114,12116013,第3114题	试题编号：12116013,决断高度是在（）进近中规定的一个高度，决断高以（）为基准。,A.仪表，平均海平面,B.仪表，跑道入口标高,C.精密，平均海平面,D.精密，跑道入口标高,,
1118,3115,12116014,第3115题	试题编号：12116014,管制员可允许（）的航空器在起落航线上从内侧超越前航空器。,A.快速,B.座舱失压,C.迫降,D.无线电失效,,
1119,3116,12116015,第3116题	试题编号：12116015,航空器复飞时，塔台管制员应当（）。,A.立即通知进近雷达管制员，并按其要求实施管制，随后将该航空器交给进近雷达管 制员,B.立即通知复飞航空器联系区域管制室,C.指挥复飞航空器低高度通场，飞越跑道后按起飞航空器移交给进近,D.立即通知其他航空器复飞,,
1120,3117,12116016,第3117题	试题编号：12116016,云下目视飞行进场的航空器，进场航向与着陆航向相同或者相差不大于（）度，地形 条件许可，航空器驾驶员熟悉机场情况，并且不影响其他航空器进入的，可以安排该 航空器直接进近。,A. 15,B. 30,C. 45,D. 60,,
1121,3118,12116017,第3118题	试题编号：12116017,仪表飞行的航空器，进场航向与着陆航向相同或者相差不大于（）度，地形条件许 可，地面导航设备能够保证航空器准确地加入长五边的，可以安排该航空器进行直接 进近。,A. 15,B.	30,C.	45,D.	60,,
1122,3119,12116018,第3119题	试题编号：12116018,航空器复飞和重新进入着陆的程序，按照（）的规定执行。,A.尾流间隔,B.机场使用细则,C.侧风标准,D. RVR标准,,
1123,3120,12116019,第3120题	试题编号：12116019,进近管制室应当在不迟于航空器飞越管制移交点前3分钟，将航空器的（）情报通知 塔台管制室。,A.航空器呼号、机型,B.预计到达进近位置点或机场上空的时间和预定高度或实际高度,C.仪表进近的种类（必要时通知）,D. A、B 和 C,,
1124,3121,12116020,第3121题	试题编号：12116020,进近管制室向塔台管制室发出的预计到达时间相差超过（）分钟，应当进行更正。,A.	2,B.	3,C.	5,D.	10,,
1125,3122,12116021,第3122题	试题编号：12116021,进近或塔台管制室与进场航空器建立无线电通信联系后，应当对航空器位置进行核实 并向该航空器迅速发出（）情报。,A.进近许可；仪表或目视飞行的进近程序,B.使用跑道；高度表拨正值,C.风向、风速值；气象报告的云高低于目视进近最低下降高度，或气象报告能见度小 于目视进近最低气象条件的，其云高或能见度值,D. A、B 和 C,,
1126,3123,12116022,第3123题	试题编号：12116022,在航空器油量不足、严重机械故障或因天气原因不能飞往其他机场以及航空器驾驶员 要求在低于着陆最低气象条件的机场着陆，（）应当采取必要措施予以协助，并通知 有关保障部门做好应急准备。（）应对其决定的后果负责。,A.管制员，飞行签派员,B.管制员，航空器驾驶员,C.飞行签派员，航空器驾驶员,D.情报员，航空器驾驶员,,
1127,3124,12116023,第3124题	试题编号：12116023,航空器在被移交给塔台管制室后，未向塔台报告，或者报告一次后即失去无线电联 络，或者在任何情况下，在预计着陆时间之后（）分钟尚未着陆的，塔台管制员应当 向进近管制室或区域管制室报告。,A.	2,B.	3,C.	5,D.	10,,
1128,3125,12116024,第3125题	试题编号：12116024,塔台管制员在航空器按照仪表进近程序进入最后阶段，发布着陆许可，必要时通知航 空器驾驶员（）或复飞程序。,A.最低等待高度,B,最低下降高度（或者决断高）,C.最低航路高度,D.过渡高度,,
1129,3126,12116025,第3126题	试题编号：12116025,区域管制室应在航空器预计进入进近管制空域前（）分钟.与进近（塔台）管制室进 行管制移交。,A.	3~5,B.	5~10,C.	10^15,D.	15~20,,
1130,3127,12116026,第3127题	试题编号：12116026,进近入口是：在最后进近航迹上、离跑道入口（）km的一点或离最后进近点（向远 离机场方向）（）km的一点，此两点中离跑道较远的一点。,A.	6； 1,B.	9； 2,C.	12； 3,D.	15； 4,,
1131,3128,12116027,第3128题 试题编号：12116027,8.	了解备降机场的天气情况，及时、主动地指挥航空器去备降,A.掌握雷雨的性质、范围和发展趋势，用雷达掌握航空器的位置,C.若着陆机场被雷雨覆盖，立即关闭机场,D.主动、准确地利用雷达引导航空器绕飞,,,
1132,3129,12116028,第3129题	试题编号：12116028,现有航空器A310、BAE-146、TU-154, B747-400, B767,根据跑道入口速度进行分 类，它们应分别属于：（）类。,A.	C、 A、 D、 D、 C,B.	C、 B, D、 D、 C,C.	B、 A、 D、 C、 C,D.	A、 B, C, D、 D,,
1133,3130,12116029,第3130题 试题编号：12116029,因空中交通繁忙、跑道临时关闭以及有紧急着陆的其他航空器，不能许可航空器立即 着陆的，管制员应当通知航空器并采取（）。,A.调整航空器之间的间隔,B,扩大或缩小起落航线,C.安排目视等待,D. A、B 和 C,,
1134,3131,12116030,第3131题	试题编号：12116030,管制员应当在失去通信联络的航空器预计到达着陆机场导航台上空前（）分钟，将等 待空域内该航空器占用的高度层空出，禁止航空器穿越。,A.5,B.10,C.15,D.20,,
1135,3132,12116031,第3132题	试题编号：12116031,空管中所说的航空器着陆时刻指的是航空器接地的瞬间。,A.在航空器着陆前，通知机场管理机构做好援救准备工作,B.空出该航空器占用的及其以下的高度，禁止其他航空器和援救无关的车辆在机动区 内活动,C.允许航空器在有利的高度上飞向着陆机场,D. A、B 和 C 第3133题 试题编号：22116032,,
1136,3134,22116033,第3134题	试题编号：22116033,按目视飞行规则飞行时，航空器驾驶员应当进行严密的空中观察，由相关管制员对保 持航空器之间的间隔和航空器距地面障碍物的安全高度是否正确负责。,T,F,,,,
1137,3135,22116034,第3135题	试题编号：22116034,航空器一接地，管制员就应该立即告诉飞行员脱离跑道的方法。,T,F,,,,
1138,3136,12117001,第3136题	试题编号：12117001,塔台管制室负责对本塔台管辖范围内航空器的（）。,A.开车、滑行、起飞、着陆和与其相关的机动飞行的管制工作,B,滑行、起飞、着陆和与其相关的机动飞行的管制工作,C.起飞、着陆和与其相关的机动飞行的管制工作,D.以上都不对,,
1139,3137,12117002,第3137题	试题编号：12117002,有关过渡高度层，以下说法正确的是（）。,A.过渡高度层是指为有关机场规定的过渡高以上可用的最低飞行高度层,B.在过渡高度层及其以上的高度使用QNE1013.2hpa,C.在过渡高度层以下的高度使用QNH或QFE,D.以上都对,,
1140,3138,12117003,第3138题	试题编号：12117003,机场自动终端情报服务通播的主要内容，不包括以下的（）,,A.机场名称、机场代码、预期进近类别、使用跑道,B.地面风向风速、能见度、跑道视程,C.放行许可,D.大气温度、露点、高度表拨正值,,
1141,3139,12117004,第3139题	试题编号：12117004,航空器驾驶员得到起飞许可后，应当立即起飞，在（）分钟内不能起飞的，航空器驾 驶员应当再次请求起飞许可。,A.	1,B.	2,C.	3,D.	5,,
1142,3140,12117005,第3140题	试题编号：12117005,依据中国民航规章规定，地面滑行时，航空器驾驶员自座舱的左侧看到另一架航空器 时，应当（）。,A.立即向右避让,B.立即停止滑行,C.立即通知管制员,D.以上都不对,,
1143,3141,12117006,第3141题	试题编号：12117006,许可做低空进近或连续起飞的航空器，前者在其飞越跑道入口以前，后者在其接地之 前，应当视为（）航空器，在此之后，应当视为（）航空器。,A.起飞，着陆,B.起飞，起飞,C.着陆，起飞,D.着陆，着陆,,
1144,3142,12117007,第3142题	试题编号：12117007,进近管制室或塔台管制室与进场航空器建立无线电通信联系后，应当对航空器位置进 行核实，并向该航空器迅速发出有关情报的通知中，下列哪项不正确（）。,A.进近许可、仪表或目视飞行的进近程序,B.使用跑道、风向风速值,C.地面滑行路线,D.高度表拨正值,,
